id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough
33181402,Beautiful Bed-Stuy Brownstone w/ Outdoor Oasis,1940153,Dan & Bliss,Bedford-Stuyvesant,40.68164,-73.9262,Entire home/apt,199.0,2,3,2019-07-02,3.0,1,67,11233,0,Brooklyn
33183013,Private room in light + plant filled zen oasis!!,23276234,Samantha,Williamsburg,40.70905,-73.95315,Private room,90.0,3,2,2019-04-21,0.71,1,0,11211,0,Brooklyn
33184502,"Private, Sunny Room in Prime Williamsburg",89035025,Leanne,Williamsburg,40.71492,-73.94332,Private room,65.0,3,4,2019-06-10,1.29,1,3,11211,0,Brooklyn
33185502,Sunny loft-  private room & private living-room,41089134,Carissa,Red Hook,40.67897,-74.00587,Private room,45.0,2,17,2019-06-29,5.05,1,87,11231,0,Brooklyn
33186696,Harlem Quite haven 15 minutes to Time Square !!!!!,145975067,Ousmane,Harlem,40.81826,-73.93882,Private room,70.0,1,25,2019-07-02,6.76,3,9,10030,0,Manhattan
33186981,Beautiful apartment in Bedstuy Brooklyn,72031522,Vanessa,Bedford-Stuyvesant,40.6802,-73.93436,Private room,60.0,2,9,2019-06-15,2.76,1,22,11233,0,Brooklyn
33187408,Gorgeous bedroom w/ensuite bath-East Williamsburg,249870831,Melat,Williamsburg,40.71395,-73.94022,Private room,65.0,1,2,2019-05-27,1.15,1,124,11211,0,Brooklyn
33187617,Midtown East Gem with PRIVATE Terrace,165776960,Raanan,Midtown,40.76054,-73.96449,Entire home/apt,130.0,30,1,2019-06-09,1.0,2,148,10035,0,Manhattan
33188757,GORGEOUS 1-bdrm with PRIVATE YARD & washer/dryer,249881559,Christopher,Williamsburg,40.71594,-73.9402,Entire home/apt,135.0,2,9,2019-06-27,3.86,1,162,11222,0,Brooklyn
33189755,"San Carlos Hotel One Bedrm Suite/3 beds, up to 6",173685298,Janet,Midtown,40.75475,-73.97243,Private room,399.0,1,1,2019-06-02,0.81,11,364,10017,0,Manhattan
33190044,Comfy Brooklyn escape w/ quick access to Manhattan,7117263,Joy,Brooklyn Heights,40.69153,-73.9951,Private room,75.0,1,23,2019-07-07,8.02,1,166,11201,0,Brooklyn
33190224,Artsy and bright Studio apartment in Brooklyn,21218657,Yezica,Bedford-Stuyvesant,40.69462,-73.94499,Entire home/apt,89.0,3,7,2019-05-28,3.28,1,0,11206,0,Brooklyn
33190990,Huge Designer Loft- View of New York City Skyline!,27564513,Lauren And Jeff,Williamsburg,40.70396,-73.93442,Entire home/apt,250.0,2,7,2019-06-02,2.44,1,183,11206,0,Brooklyn
33193795,Quiet Room ideal for Students or young workers NYC,16722828,Víctor,Upper East Side,40.77385,-73.94733,Private room,58.0,28,3,2019-04-25,1.03,1,0,10028,1,Manhattan
33194789,Stunning 3 bedroom in townhouse right on Union Sq,249929999,Natalli,Gramercy,40.73683,-73.98816,Entire home/apt,700.0,5,11,2019-07-07,3.93,1,282,10003,0,Manhattan
33195147,The Sweet,239155432,Thia,Wakefield,40.90484,-73.84489,Private room,120.0,1,1,2019-04-08,0.32,1,268,10550,0,NA
33195320,Stylish Bedroom!! Manhattan!!!,140830391,Jay,Harlem,40.8088,-73.94527,Private room,100.0,1,4,2019-06-17,1.6,9,275,10027,0,Manhattan
33195591,Manhatan Stylish Bedroom,140830391,Jay,Harlem,40.81072,-73.94235,Private room,85.0,1,8,2019-07-02,2.61,9,150,10037,0,Manhattan
33197108,Welcome home,48958233,Ana,Gramercy,40.73644,-73.98097,Entire home/apt,215.0,1,1,2019-03-30,0.3,2,188,10010,0,Manhattan
33199798,Garden Apartment in Bushwick,19729266,Sam,Bushwick,40.69328,-73.9225,Entire home/apt,150.0,7,1,2019-04-24,0.39,1,88,11221,0,Brooklyn
33201132,Spacious bedroom walking distance from Columbia!,21816318,Nadia,Harlem,40.80098,-73.95424,Private room,85.0,3,5,2019-05-30,1.76,1,0,10026,0,Manhattan
33202973,LARGE PRIVATE ROOM IN GREAT NEIGHBORHOOD! UES.,878938,T. S.,Upper East Side,40.77927,-73.95165,Private room,98.0,1,10,2019-06-18,4.35,1,327,10128,0,Manhattan
33203187,The Australian Bear-Rug Master Bedroom in NYC,250005351,Max,Financial District,40.70529,-74.00653,Private room,293.0,1,7,2019-06-29,3.18,1,75,10038,0,Manhattan
33210320,The Love Shack,72744910,Saman,Greenpoint,40.71971,-73.94377,Private room,65.0,2,6,2019-05-21,1.94,1,20,11222,0,Brooklyn
33212719,NYC cozy apartment close to staten island ferry,250065719,Martha,Randall Manor,40.63211,-74.12557,Entire home/apt,85.0,1,6,2019-06-24,2.2,1,316,10310,0,Staten Island
33213292,Welcome,116446134,Jay,East New York,40.67554,-73.8942,Private room,120.0,1,2,2019-05-06,0.59,1,89,11207,0,Brooklyn
33214322,large & spacious bedroom-Williamsburg,249588074,Lily,Williamsburg,40.71389,-73.93859,Private room,69.0,2,1,2019-03-22,0.28,2,345,11211,0,Brooklyn
33214803,Spacious/Comfortable Close to Yankee Stadium/City,11379822,Danny,Mount Hope,40.84672,-73.90411,Private room,63.0,1,3,2019-05-07,0.94,1,167,10457,0,The Bronx
33216433,The Shambhala House,70393914,Danalee,East Flatbush,40.64627,-73.92014,Private room,58.0,2,2,2019-07-07,2.0,1,126,11203,0,Brooklyn
33216624,Magical Brooklyn Space *20 MIN to Manhattan!*,201407513,Norma-Jean,Bedford-Stuyvesant,40.67922,-73.90953,Private room,41.0,1,6,2019-06-24,1.86,2,79,11233,0,Brooklyn
33217402,NO CLEANING FEE! 1.5 blocks from 2 train. Fridge!,240913980,Joie,Wakefield,40.89637,-73.8555,Private room,39.0,1,10,2019-06-18,2.73,1,15,10466,0,The Bronx
33218283,Brand New 1BR prime UES~W/D the unit Best Value,162280872,Izi,Upper East Side,40.77039,-73.95812,Entire home/apt,180.0,30,1,2019-05-06,0.47,13,325,10021,1,Manhattan
33219891,Bright Private Room,250115747,Ivy,Bushwick,40.69927,-73.9107,Private room,44.0,2,6,2019-06-24,2.37,4,163,11418,0,Queens
33220339,Sonder | The Biltmore | Cozy Studio + Kitchen,219517861,Sonder (NYC),Theater District,40.76147,-73.98589,Entire home/apt,177.0,29,2,2019-05-31,0.85,327,354,10019,0,Manhattan
33221080,"Convenient, Convenient and Comfortable",250115747,Ivy,Ridgewood,40.70056,-73.9106,Private room,49.0,2,14,2019-06-12,4.08,4,165,11237,0,Brooklyn
33221660,Comfy and Convenient Private Room,250115747,Ivy,Ridgewood,40.69935,-73.91043,Private room,44.0,2,10,2019-06-24,3.13,4,128,11385,0,Queens
33221933,Visitors Dream,250115747,Ivy,Ridgewood,40.70125,-73.91051,Private room,44.0,2,9,2019-06-23,3.18,4,154,11385,0,Queens
33222428,"Beautiful Cozy room in Hell’s Kitchen,Times Square",231216524,Chase,Hell's Kitchen,40.76565,-73.98872,Private room,149.0,1,14,2019-06-25,3.78,5,0,10019,0,Manhattan
33223405,Royal Court,250149612,Claudia,Jamaica,40.66971,-73.78583,Entire home/apt,300.0,1,11,2019-07-07,3.27,1,319,11434,0,Queens
33224321,Huge Apartment with Amazing City Views,13783103,Veronika,Ridgewood,40.70848,-73.9148,Entire home/apt,140.0,3,13,2019-06-23,4.29,1,192,11385,0,Queens
33226027,"Quiet, Private room in Brooklyn Brownstone",162093521,Malik,Bedford-Stuyvesant,40.68196,-73.92416,Private room,35.0,2,1,2019-05-07,0.47,1,4,11233,0,Brooklyn
33226423,Modern 1 Bedroom in Brooklyn,15191122,Michelle,Bedford-Stuyvesant,40.68802,-73.94291,Entire home/apt,75.0,2,2,2019-06-02,1.33,1,24,11221,0,Brooklyn
33226517,Spacious Room w/ oversized closet in East Harlem,39823351,Geli,East Harlem,40.79415,-73.94156,Private room,90.0,4,10,2019-07-03,3.53,1,24,10029,0,Manhattan
33227584,King Size Dream Room,237077566,Jean Paul,Gowanus,40.67731,-73.98539,Private room,74.0,1,1,2019-03-23,0.28,1,72,11215,0,Brooklyn
33228127,ST MARKS /heart of EAST VILLAGE sleep up to 8,95892016,Leonora,East Village,40.72687,-73.98416,Entire home/apt,396.0,1,15,2019-06-19,4.84,5,317,10009,0,Manhattan
33229012,1 stop away from Manhattan- HUGE Williamsburg room,45470760,Neha,Williamsburg,40.70406,-73.95763,Private room,70.0,2,5,2019-06-01,1.63,1,2,11211,0,Brooklyn
33230088,Bedroom in NYC - Minutes to Central Park!!,140830391,Jay,Inwood,40.86208,-73.9269,Private room,100.0,1,2,2019-06-19,0.78,9,324,10040,0,Manhattan
33230211,Bedroom in NYC!! - Minutes to Central Park!!,140830391,Jay,Inwood,40.86324,-73.92682,Private room,100.0,1,4,2019-07-01,1.58,9,315,10040,0,Manhattan
33230303,Bedroom in NYC - Minutes to Central Park!!,140830391,Jay,Inwood,40.86182,-73.92667,Private room,100.0,1,7,2019-07-05,2.33,9,324,10040,0,Manhattan
33230477,NYC Bedroom!! - Minutes to Central Park!!,140830391,Jay,Inwood,40.86387,-73.92711,Private room,180.0,5,6,2019-06-23,1.94,9,323,10040,0,Manhattan
33235936,Amazing Studio in the heart of Midtown Manhattan,250252296,Manuel Ricardo,Midtown,40.74789,-73.98702,Entire home/apt,220.0,4,10,2019-07-03,3.03,1,297,10001,0,Manhattan
33236002,Sunny and Bright Brooklyn Duplex,6312248,Angelle,Bedford-Stuyvesant,40.68609,-73.92932,Entire home/apt,195.0,2,5,2019-06-23,2.42,2,20,11221,0,Brooklyn
33237562,Luda and David Nest to share.,234588422,Luda,Sunnyside,40.74512,-73.91758,Entire home/apt,75.0,6,3,2019-06-23,1.22,1,43,11104,0,Queens
33238238,Luxury Suite in Midtown Manhattan,24831061,Hosteeva,Midtown,40.7643,-73.98199,Entire home/apt,310.0,1,2,2019-04-21,0.7,8,0,10019,0,Manhattan
33239233,"STUNNING BRAND NEW 2 BDR APT IN GREENPOINT, BKLN",249983430,Emily,Greenpoint,40.73644,-73.95425,Entire home/apt,300.0,2,22,2019-06-26,6.23,1,341,11222,0,Brooklyn
33240039,"Sunny room, Downtown NY, 2 Bridges, Chinatown L",248961864,Lily,Chinatown,40.71301,-73.99609,Private room,85.0,1,12,2019-05-29,3.36,3,339,10002,0,Manhattan
33240867,"Comfort room in Downtown NYC, Chinatown, Soho W",248961864,Lily,Two Bridges,40.71241,-73.99458,Private room,85.0,1,15,2019-06-19,4.17,3,356,10002,0,Manhattan
33240958,COZY Room @Williamsburg (10 mins to Manhattan),1104166,Mala,Williamsburg,40.71362,-73.95343,Private room,65.0,2,9,2019-06-23,3.42,4,43,11249,0,Brooklyn
33241034,Sunny Bedroom in Ridgewood Apartment!,67373452,David,Ridgewood,40.69894,-73.90064,Private room,50.0,7,6,2019-04-14,1.84,1,128,11385,0,Queens
33241498,2 Rooms in pvt house-15 mins to NYC & free ferry,161357125,Mohsin,Emerson Hill,40.61035,-74.11711,Entire home/apt,78.0,2,11,2019-07-03,3.88,3,38,10314,0,Staten Island
33242348,1 room in private house - 15 mins to NYC & Ferry,161357125,Mohsin,Todt Hill,40.60991,-74.11577,Private room,50.0,2,6,2019-06-18,2.02,3,52,10314,0,Staten Island
33242964,"Cozy room in Downtown Manhattan, 2 Bridges, Soho Y",248961864,Lily,Chinatown,40.71309,-73.99626,Private room,85.0,1,14,2019-06-16,3.93,3,332,10002,0,Manhattan
33243041,Beautiful Bright Brooklyn BedRoom *20 Min to City*,201407513,Norma-Jean,Bedford-Stuyvesant,40.67876,-73.91096,Private room,41.0,2,5,2019-06-16,2.08,2,74,11233,0,Brooklyn
33243396,"Big, Quiet Apartment with Two Cats, Central Park",409766,Rachel,Upper West Side,40.79702,-73.96256,Entire home/apt,144.0,3,2,2019-07-05,2.0,1,0,10025,0,Manhattan
33243529,Astoria Bedroom 20 minutes away from the city,214329835,Rita,Ditmars Steinway,40.77761,-73.90919,Private room,69.0,2,1,2019-06-17,1.0,2,349,11105,0,Queens
33244670,Charming place in the heart of Manhattan.,143563277,Mariana,Greenwich Village,40.73592,-73.99601,Entire home/apt,230.0,1,2,2019-04-14,0.57,1,83,10011,0,Manhattan
33245975,Crashpad in Clinton Hill,3151,Eric,Clinton Hill,40.69316,-73.96773,Private room,69.0,1,1,2019-05-26,0.67,1,179,11205,0,Brooklyn
33246476,Spacious bedroom in Williamsburg,13480762,Shana,Williamsburg,40.71768,-73.94027,Private room,40.0,1,9,2019-06-01,2.84,2,22,11211,0,Brooklyn
33247707,Cozy East Village walk up,6048212,Lissa,East Village,40.72958,-73.98569,Entire home/apt,151.0,3,10,2019-06-17,3.0,1,7,10003,0,Manhattan
33248031,Harlem Sanctuary 1,178833771,Danese,Harlem,40.82312,-73.93885,Entire home/apt,275.0,2,1,2019-05-05,0.46,3,351,10039,0,Manhattan
33248625,beautiful studio apt in the village,593135,Maria,Greenwich Village,40.72894,-74.00102,Entire home/apt,180.0,3,8,2019-07-01,2.79,1,188,10012,0,Manhattan
33249193,Harlem Sanctuary 2,178833771,Danese,Harlem,40.82172,-73.94019,Private room,55.0,3,2,2019-05-09,0.67,3,353,10030,0,Manhattan
33250984,Large private bedroom in prime West Village!,250374011,Lisa,West Village,40.73261,-74.01043,Private room,120.0,2,12,2019-07-08,3.91,1,35,10014-3621,0,Manhattan
33254187,Room in Washingtom Heights (Manhattan),83114146,Inbar,Washington Heights,40.84232,-73.93772,Private room,60.0,2,8,2019-06-30,2.53,1,26,10032,0,Manhattan
33254547,安静 干净 温暖的小屋,140630987,Jiali,Flushing,40.7603,-73.81428,Private room,75.0,1,9,2019-06-15,2.52,6,204,11355,0,Queens
33254830,"10 min to Manhattan, no cleaning fee!",250413062,Jernej,Long Island City,40.74827,-73.94006,Private room,110.0,2,14,2019-07-04,4.57,1,112,11101,0,Queens
33255997,"Gym, Rooftop, Pool Lux mater bedroom/private bath",217482038,Emily,Upper East Side,40.76258,-73.96809,Private room,129.0,3,4,2019-06-22,3.08,3,15,10037,0,Manhattan
33256416,Rooftop pool view Lux private room,217482038,Emily,Upper East Side,40.76178,-73.96653,Private room,129.0,3,1,2019-06-11,1.0,3,0,10022,1,Manhattan
33256653,"Bed-Stuy, Brooklyn apt w/ rooftop & skyline view.",204221927,"Tommy, Nate, And Kofi",Bedford-Stuyvesant,40.68716,-73.94241,Private room,55.0,2,6,2019-06-30,3.53,1,89,11221,0,Brooklyn
33259063,LUXURIOUS! Private Bedroom/Bath near Central Park,21686560,Katarina,Upper East Side,40.77399,-73.9461,Private room,217.0,1,6,2019-05-25,1.94,1,242,10028,1,Manhattan
33263092,Beautiful 2BR in Vibrant Area!,181092484,Leonard,Lower East Side,40.72082,-73.9879,Entire home/apt,299.0,1,1,2019-05-14,0.54,3,217,10002,0,Manhattan
33263637,Calm Comfortable Brooklyn Retreat,1760549,Patrice,Canarsie,40.63567,-73.91296,Entire home/apt,120.0,2,11,2019-07-02,4.12,1,52,11236,0,Brooklyn
33265526,Sunset Park Retreat - 3 blocks from train station!,5325489,Julie,Sunset Park,40.64997,-74.00626,Entire home/apt,135.0,2,9,2019-07-08,5.19,1,266,11232,0,Brooklyn
33266016,Spacious room and private bath in Williamsburg,18883243,Mika,Williamsburg,40.71937,-73.9549,Private room,75.0,14,1,2019-05-25,0.67,1,0,11211,0,Brooklyn
33267781,Lincoln Center Haven - private room with ensuite,250512369,Jaclyn,Upper West Side,40.77477,-73.97958,Private room,159.0,1,7,2019-06-05,2.56,1,302,10023,0,Manhattan
33268045,Brooklyn 1 Bedroom Apartment,250514925,Andrew,Red Hook,40.67635,-74.01133,Entire home/apt,100.0,1,2,2019-06-09,1.67,1,13,11231,0,Brooklyn
33268138,"Designers apartment on the Upper East, 2 entrances",105763296,Tara,Upper East Side,40.78423,-73.94786,Entire home/apt,100.0,5,8,2019-06-25,3.24,1,270,10128,0,Manhattan
33269801,Gorgeous queen size oasis,105762561,Kim,Jamaica,40.69008,-73.78667,Private room,85.0,2,12,2019-07-01,3.56,3,330,11433,0,Queens
33269847,Sunny Happy Artist room close to train,248472625,Tyrone,Bushwick,40.68929,-73.9216,Private room,45.0,14,1,2019-05-30,0.73,1,67,11207,0,Brooklyn
33270782,Spacious & Bright Brooklyn Getaway near trains,96240355,Sherika,Bedford-Stuyvesant,40.67969,-73.90923,Private room,75.0,2,9,2019-06-24,2.62,1,0,11233,0,Brooklyn
33271110,Cozy Room in BK Brownstone w/ Breakfast,2517810,Amber,Bedford-Stuyvesant,40.68689,-73.93344,Private room,45.0,2,7,2019-06-28,2.41,1,82,11221,0,Brooklyn
33271828,Urban Oasis Junior,2522815,Tricia,Sunset Park,40.664,-73.99233,Entire home/apt,135.0,2,4,2019-07-04,4.0,2,296,11215,0,Brooklyn
33273186,StudioAptWithSeparateKitchen-20min from Manhattan,6307153,Nobin,Sunnyside,40.74636,-73.91748,Entire home/apt,71.0,2,5,2019-06-19,3.19,1,0,11104,0,Queens
33273525,"Beautiful, large, sunny private bedroom available",24204269,Alexis,Prospect Heights,40.67953,-73.97334,Private room,70.0,20,1,2019-05-09,0.49,1,0,11217,0,Brooklyn
33274640,Bright & Comfortable East Village Oasis,555245,Eric,East Village,40.72808,-73.98273,Entire home/apt,165.0,1,4,2019-06-22,2.61,1,97,10009,0,Manhattan
33275070,Modern studio/private entrance/superb location,250580779,Viktoriya,"Bay Terrace, Staten Island",40.55105,-74.1366,Entire home/apt,55.0,30,2,2019-05-21,0.82,1,0,10308,0,Staten Island
33275808,Large Charming 1-Bedroom apt in Brownstone,233881237,Marietta,Fort Greene,40.68562,-73.96977,Entire home/apt,125.0,3,4,2019-06-23,1.67,1,48,11238,0,Brooklyn
33279214,Corner Room in Midtown Manhattan | Outdoor Terrace + Fitness Center,239660813,Yotel,Hell's Kitchen,40.75842,-73.99609,Private room,197.0,1,1,2019-05-17,0.57,10,342,10018,1,Manhattan
33279221,Room with a View | Enjoy the Manhattan Skyline + Outdoor Terrace,239660813,Yotel,Hell's Kitchen,40.75796,-73.99625,Private room,166.0,1,1,2019-05-01,0.43,10,345,100036,0,Manhattan
33279239,180 Degree View of Midtown Manhattan + Hudson River + Empire State,239660813,Yotel,Hell's Kitchen,40.76034,-73.99638,Private room,500.0,1,1,2019-06-10,1.0,10,305,10036,0,Manhattan
33288485,Quiet Oasis in Brooklyn with Garden Patio,1307197,Jenn,East Flatbush,40.66039,-73.93034,Private room,90.0,1,2,2019-05-19,0.97,1,0,11203,0,Brooklyn
33288663,Sun drenched private apartment,17247001,Erin,Crown Heights,40.67704,-73.95957,Entire home/apt,140.0,1,3,2019-07-03,1.58,1,13,11238,0,Brooklyn
33290753,Luxury Apartment with Balcony,18254321,Mj,Hell's Kitchen,40.75617,-73.99824,Private room,200.0,4,1,2019-04-28,0.41,1,22,10018,1,Manhattan
33291824,Nice and Cozy 2 bedrooms apartment near Manhattan,209569701,Beatriz,Long Island City,40.75464,-73.94107,Entire home/apt,190.0,4,7,2019-06-13,2.56,1,255,11101,0,Queens
33291866,Angela's Sweet Suite (Shared-Females Only),113251277,Angela,Kips Bay,40.74225,-73.97943,Shared room,35.0,2,2,2019-04-06,0.59,2,353,10016,0,Manhattan
33292234,Sunny Brooklyn apartment,45467925,Elise,Gowanus,40.66791,-73.99354,Entire home/apt,125.0,5,7,2019-06-12,2.23,1,70,11215,0,Brooklyn
33292956,Stylish  2 bedroom in the heart of manhattan,250739581,Vivi,East Village,40.72345,-73.98152,Entire home/apt,280.0,1,8,2019-06-23,2.4,1,325,10009,0,Manhattan
33293218,1860’s Vanderbilt Mansion - 19th century details,141124307,Stratis,Bedford-Stuyvesant,40.68579,-73.9358,Entire home/apt,249.0,3,12,2019-06-29,4.19,1,38,11221,0,Brooklyn
33294626,Soho 1 Bedroom Apartment Near Tons of Restaurants,250759662,John,Greenwich Village,40.72779,-73.99882,Entire home/apt,200.0,4,14,2019-06-27,3.96,1,323,10003,0,Manhattan
33294992,East Harlem room with private bathroom!,159676587,Karina,East Harlem,40.79668,-73.93434,Private room,124.0,1,7,2019-06-22,2.28,2,155,10035,0,Manhattan
33295329,Unique & Stylish Apartment in Chelsea,5258749,Bani,Chelsea,40.74197,-73.99703,Entire home/apt,120.0,5,13,2019-06-30,5.0,2,14,10011,0,Manhattan
33295429,Large room with private bathroom in East Harlem!,159676587,Karina,East Harlem,40.79781,-73.93599,Private room,125.0,1,8,2019-07-03,2.7,2,117,10035,0,Manhattan
33307926,Short term Queen size sofa-bed in living room,747681,Pro,Midtown,40.76446,-73.98123,Private room,95.0,3,1,2019-06-16,1.0,1,5,10019,0,Manhattan
33309892,Extra Large Central Park/UWS Furnished Room,50741398,Jessica,Upper West Side,40.8003,-73.96436,Private room,105.0,1,8,2019-05-05,2.4,4,0,10025,0,Manhattan
33310062,"Beautiful 1.5 Bedroom Oasis, Heart of Williamsburg",2196083,Bridgette,Williamsburg,40.71699,-73.96167,Entire home/apt,214.0,3,6,2019-07-01,1.94,1,32,11249,0,Brooklyn
33310428,Confortable y limpio,250896604,Cristina,Washington Heights,40.85487,-73.92759,Private room,32.0,2,26,2019-07-03,8.48,1,280,10040,0,Manhattan
33310983,Luxury Miami style apartment,250911060,Anthony,East Harlem,40.79583,-73.93328,Entire home/apt,160.0,1,11,2019-06-20,5.59,1,21,10035,0,Manhattan
33311237,Large Parlor Apt Williamsburg Brooklyn NY House,193954973,Sean,Williamsburg,40.71547,-73.95147,Entire home/apt,165.0,3,5,2019-07-03,1.97,3,272,11211,0,Brooklyn
33312951,Charming and Luxury 1 Bedroom Apartment,10533936,Taylor,Chelsea,40.743,-74.00136,Entire home/apt,300.0,2,2,2019-07-01,1.22,1,363,10011,0,Manhattan
33315338,Lovely bedroom in Brooklyn,52818583,Justin & Lilo,Bedford-Stuyvesant,40.68797,-73.95439,Private room,75.0,1,21,2019-06-30,7.5,1,114,11216,0,Brooklyn
33315343,UPPER WEST SIDE:Renovated Private Spacious Rm & BR,15807180,Michael,Upper West Side,40.7852,-73.9714,Private room,111.0,2,8,2019-06-23,2.58,3,344,10024,1,Manhattan
33315595,Bright Top Floor + Private Terrace in Williamsburg,131057988,Brandon & Caitlyn,Williamsburg,40.71419,-73.94138,Private room,150.0,2,7,2019-06-29,2.66,1,48,11211,0,Brooklyn
33316217,Quiet Studio with Balcony near Central Park,217803139,Brigitte,Upper West Side,40.78687,-73.97428,Entire home/apt,175.0,2,1,2019-05-26,0.68,1,2,10024,1,Manhattan
33316356,Spacious 1BR on W 72nd! A dream UWS location!,250968889,Samantha,Upper West Side,40.77884,-73.98591,Entire home/apt,180.0,5,7,2019-06-18,2.5,1,10,10023,0,Manhattan
33316690,THIES IN HARLEM .,250969026,Cheikh,Harlem,40.81323,-73.9422,Entire home/apt,165.0,1,8,2019-06-23,2.58,1,53,10030,0,Manhattan
33317478,Luxury redefined: Splendid sleep in the skies,15822432,May,Hell's Kitchen,40.75908,-73.9938,Entire home/apt,395.0,5,4,2019-07-06,2.73,1,167,10036,0,Manhattan
33318809,Spacious Artistic 1 Bedroom Loft & High Ceilings,106159574,Jonathan,Williamsburg,40.70694,-73.94176,Private room,90.0,2,3,2019-04-07,0.9,1,0,11206,0,Brooklyn
33329762,Chic renovated historic 1BR with garden,1036179,Nathan,Crown Heights,40.67318,-73.95566,Entire home/apt,225.0,4,4,2019-07-07,1.29,1,11,11216,0,Brooklyn
33330013,Spacious 2bd apt in the heart of Manhattan,13506708,Guy,East Harlem,40.7854,-73.94981,Entire home/apt,250.0,2,3,2019-04-21,0.97,1,188,10128,0,Manhattan
33331584,Our place in Williamsburg,98056984,Adi,Williamsburg,40.70804,-73.94868,Entire home/apt,150.0,5,2,2019-06-14,0.67,1,0,11206,0,Brooklyn
33334269,SPACIOUS ROOMS FOR RENT,13480762,Shana,Williamsburg,40.7185,-73.93964,Private room,40.0,1,14,2019-06-02,4.57,2,26,11211,0,Brooklyn
33334476,★1800ft²/195m²★3-Levels★Deck★Walk Score 96★Office★,3165356,Arlene,Greenpoint,40.72023,-73.94355,Entire home/apt,336.0,2,9,2019-07-06,5.87,1,97,11222,0,Brooklyn
33334633,Looks Like A Calvin Klein Ad!  Manhattan Loft,246331794,Anna,Murray Hill,40.7476,-73.97632,Entire home/apt,320.0,1,5,2019-07-06,1.72,2,236,10016,0,Manhattan
33334958,Private NYC Studio--Near Central Park + East River,68930822,Jill Lauren,Upper East Side,40.76218,-73.95858,Entire home/apt,150.0,3,13,2019-06-25,4.24,1,61,10065,1,Manhattan
33336699,Stunning Sunny Studio,89068125,Martin,East Harlem,40.79755,-73.94413,Entire home/apt,250.0,1,1,2019-04-30,0.43,1,0,10029,0,Manhattan
33337280,Private room in gated community: walk to ferry!,97328229,Jaime,Clason Point,40.80771,-73.85204,Private room,46.0,2,3,2019-06-30,1.13,1,179,10473,0,The Bronx
33340151,Warm Spacious Bedroom in Historical Harlem!!!,63160119,Michael,Harlem,40.81749,-73.93875,Private room,75.0,1,13,2019-07-06,5.27,1,74,10030,0,Manhattan
33340216,Classic modern bedroom-close to everything,215556105,Kay,Flushing,40.76734,-73.81789,Private room,60.0,1,3,2019-05-01,0.96,3,84,11354,0,Queens
33341083,"Sexy, Cozy Loft for work and play",23913300,Kelly,Williamsburg,40.71158,-73.96697,Entire home/apt,400.0,1,1,2019-05-05,0.46,2,89,11249,0,Brooklyn
33342049,Hell's Kitchen Cuteness!!,27624437,Peggy,Hell's Kitchen,40.76581,-73.98745,Entire home/apt,208.0,10,1,2019-05-21,0.61,1,170,10019,0,Manhattan
33342901,Beautiful room in spacious Ft. Greene split level,8993896,Julie,Fort Greene,40.68887,-73.97021,Private room,72.0,1,8,2019-06-23,3.93,2,0,11205,0,Brooklyn
33343579,Gorgeous modern style room near Central Park,5288991,Tanya,Upper East Side,40.77886,-73.95139,Private room,90.0,7,1,2019-05-25,0.67,6,0,10128,0,Manhattan
33344728,"Don't miss this BRIGHT, SUNNY getaway in Queens",33151563,Regine,Flushing,40.76353,-73.82381,Entire home/apt,70.0,2,1,2019-04-22,0.38,2,0,11354,0,Queens
33344785,Modern Brand New 3 Bedroom/2 Baths In Hip Brooklyn,147983579,Chy,Bedford-Stuyvesant,40.68901,-73.94031,Entire home/apt,220.0,4,6,2019-06-19,2.9,2,230,11221,0,Brooklyn
33346434,Times Square entire apartment Heart of Big apple!!,177396569,Yanina,Hell's Kitchen,40.76207,-73.99098,Entire home/apt,200.0,4,3,2019-06-14,1.15,3,127,10036,0,Manhattan
33346762,2BR Apartment in Brownstone Brooklyn!,50321289,Avery,Bedford-Stuyvesant,40.682,-73.95681,Entire home/apt,140.0,2,4,2019-06-14,1.58,3,4,11238,0,Brooklyn
33347084,Studio in Brooklyn,75760509,Mohamed,Gravesend,40.60245,-73.9814,Entire home/apt,80.0,2,3,2019-05-28,1.03,1,16,11223,0,Brooklyn
33348368,Brooklyn 1BR Full Apartment Great Location,209553776,Jonah,Crown Heights,40.67023,-73.9567,Entire home/apt,65.0,2,6,2019-06-17,1.94,1,4,11213,0,Brooklyn
33348709,Lucio's Room #3 a unos  minutos del JFK y LGA,214738765,Lucio,Richmond Hill,40.69668,-73.83138,Private room,75.0,1,31,2019-07-07,9.21,3,89,11418,0,Queens
33348833,Cozy haven in the Upper East Side.,117792931,Stella,Upper East Side,40.78075,-73.95108,Entire home/apt,125.0,4,12,2019-06-22,3.96,1,0,10128,0,Manhattan
33348910,Spacious bright bedroom w/4 windows,215556105,Kay,Flushing,40.76699,-73.81636,Private room,75.0,1,10,2019-07-06,3.13,3,89,11354,0,Queens
33359522,Spacious Room with Balcony,14810989,Maria,Woodside,40.74402,-73.89698,Private room,55.0,5,8,2019-05-28,2.86,1,162,11377,0,Queens
